,VEHQ,BEDROOMQ,STATE,SAVACCTX,EARNCOMP,NEWID,AGE_REF,SWIMPOOL,HLFBATHQ,FINDRETX,INCLASS,SEX2,OCCUCOD1,OCCUCOD2,NO_EARNR,SECESTX,RACE2,REF_RACE,VEHQL,FAM_SIZE,SEX_REF,PERSLT18,POVLEVCY,BATHRMQ,AGE2,TOTEXPCQ,PERSOT64,INC_RANK,NUM_AUTO,TOTEXPPQ,REGION,Entertainment,Misc,Housing,housing,Neccessities,Type_home,Income,Transportation,Medical
6465,4,4,53.0,.,3,2643882,50,,0,0,8,1.0,4.0,5.0,4,.,1.0,1,0,4,2,1,25030,2,47,12531.0667,0,.,1,3731.5334,4.0,170.0,750.0,5064.0,2298.0,5622.0,1,1136.6000999999999,8591.0,1060.0
6466,1,3,6.0,.,1,2643933,31,,0,0,8,,7.0,,1,.,,4,0,1,1,0,12424,1,.,7651.2951,0,0.4943,1,4045.1475,4.0,20.0,360.0,2684.0,1066.0,8219.0,1,92654.44260000001,2100.0,520.0
6467,3,1,17.0,.,8,2643942,81,,0,0,4,,,,0,.,,1,0,1,1,0,11452,1,.,6122.4667,1,0.2006,0,1392.2333,2.0,1731.0,138.0,1888.0,805.0,910.0,1,18321.0,3034.0,498.70000000000005
6468,2,3,12.0,.,2,2643952,39,1.0,1,0,9,1.0,3.0,4.0,2,.,1.0,1,0,5,2,3,28496,2,42,8720.4333,0,.,1,4004.7166,3.0,806.0,705.0,6363.5,4072.0,4642.0,1,1874.6499,2461.0,0.0
6469,3,4,49.0,.,3,2644002,38,,1,0,6,1.0,1.0,1.0,3,.,1.0,1,0,6,2,4,31911,2,38,4936.0667,0,0.4429,0,2702.0333,4.0,381.0,180.0,3902.5,2080.0,1317.0,1,78826.6,2117.0,748.0
6470,1,4,6.0,.,8,2644022,87,,0,0,3,1.0,,,0,.,1.0,1,0,2,2,0,14430,2,87,3409.7667,2,0.0347,1,1704.8833,4.0,270.0,120.0,1638.25,149.167,3134.0,1,3810.0,350.0,1035.4
6471,2,3,17.0,.,8,2644032,64,,1,0,2,,,,0,.,,1,0,2,1,0,15989,1,.,2943.8,1,0.0638,1,1375.4,2.0,294.0,180.0,1340.5,260.33299999999997,2340.0,1,8005.0,540.0,895.7
6472,4,3,29.0,.,2,2644042,47,,0,0,9,1.0,6.0,14.0,2,.,1.0,1,0,2,2,0,15989,2,60,15776.6667,0,0.8952,2,4600.8334,2.0,5822.0,516.0,8098.0,8154.3330000000005,8555.0,1,262388.5001,4638.0,60.0
6473,3,3,,.,5,2644052,50,,0,0,8,1.0,,7.0,1,.,1.0,1,0,2,2,0,15989,2,58,6652.9666,0,0.671,1,3052.4833,3.0,590.0,747.0,1728.75,149.167,5175.0,9,117185.9999,1438.0,2601.7
6474,2,3,45.0,.,5,2644062,58,,0,0,7,1.0,,11.0,1,.,2.0,2,0,2,2,0,15989,2,62,3970.6666,0,0.4519,0,2021.3333,3.0,0.0,540.0,1974.0,138.333,1475.0,1,81764.9999,840.0,1103.0
6475,2,4,12.0,.,4,2644122,59,,0,0,9,,2.0,,2,.,,1,0,2,2,0,15989,2,.,10496.0,0,0.8634,2,8282.0,3.0,2193.0,295.0,7688.5,4284.0,4580.0,1,237805.5,3079.0,783.0
6476,0,1,36.0,.,1,2644132,29,,0,0,9,,5.0,,1,.,,2,0,3,2,2,19243,1,.,8719.6284,0,0.6764,0,6186.8142,1.0,320.0,705.0,8122.0,2900.0,4980.0,8,72654.4426,770.0,180.0
6477,2,3,23.0,.,2,2644152,71,,0,0,8,2.0,3.0,6.0,2,.,1.0,1,0,2,1,0,14430,1,67,7298.5999,2,0.5556,1,3895.8,1.0,402.0,265.0,3185.0,950.0,4122.0,1,76880.9999,6002.0,719.4000000000001
6478,1,3,48.0,.,4,2644202,54,,0,0,9,2.0,5.0,,2,.,1.0,1,0,4,1,0,24631,2,58,8753.2667,0,0.7123,1,3724.1333,3.0,360.0,900.0,5325.0,1858.3329999999999,3120.0,9,155472.4,1390.0,640.0
6479,2,3,,.,5,2644252,53,,0,0,5,2.0,,2.0,1,.,1.0,1,0,3,1,1,19219,1,44,3797.4666,0,0.2605,1,2184.7333,3.0,564.0,315.0,1839.5,973.0,3270.0,1,48450.6999,658.0,280.0
6480,4,3,2.0,.,1,2644262,50,,0,0,9,,18.0,,1,.,,1,0,1,1,0,12424,2,.,10171.3999,0,0.8851,0,10046.7,4.0,4200.0,360.0,8178.0,2780.0,7009.0,1,226011.0999,5208.333,771.0
6481,1,.,6.0,.,8,2644282,24,,.,0,4,,,,0,.,,4,0,1,1,0,12424,.,.,8140.0,0,.,1,1180.0,4.0,1200.0,150.0,150.0,0.0,4910.0,10,0.0,3300.0,0.0
6482,0,2,22.0,.,8,2644322,58,,0,0,2,,,,0,.,,2,0,1,1,0,12424,2,.,1757.6667,0,0.0712,0,565.3333,3.0,415.0,90.0,1295.0,5.0,1064.0,1,8850.0,140.0,9.0
6483,1,4,34.0,.,6,2644342,54,,0,0,9,1.0,,7.0,2,.,2.0,2,0,9,2,4,50871,1,58,11106.6667,0,0.7826,0,6750.3334,1.0,439.0,802.0,8819.0,3286.0,5577.0,11,171911.0001,7679.0,0.0
6484,1,2,42.0,.,8,2644352,46,,0,0,1,2.0,,,0,.,4.0,4,0,3,1,1,19219,1,39,2919.0,0,0.0112,1,1599.0,1.0,0.0,75.0,2152.0,1106.0,2234.0,4,1200.0,1694.0,31.0
6485,2,6,48.0,.,8,2644442,71,,0,0,3,2.0,,,0,.,1.0,1,0,2,1,0,14430,4,70,13289.9333,2,0.102,1,5570.4667,3.0,7445.0,552.0,8656.0,5663.6669999999995,5740.0,1,11570.0,2129.333,993.4000000000001
6486,8,4,29.0,.,2,2644462,44,,0,0,9,1.0,2.0,15.0,2,.,1.0,1,0,5,2,3,28496,2,39,9031.6667,0,0.8245,1,7965.8333,2.0,753.0,360.0,1997.0,706.3330000000001,6910.0,1,205875.5,10932.0,679.0
6487,2,3,,.,4,2644482,24,,0,0,5,,1.0,,2,.,,1,0,2,1,0,15989,3,.,4361.1667,0,0.3231,2,2082.0833,3.0,65.0,0.0,30.0,5.0,7660.0,1,57545.25,4223.0,0.0
6488,1,3,4.0,.,8,2644502,67,1.0,1,0,1,1.0,,,0,.,2.0,2,0,3,2,1,19219,1,70,8495.9333,2,.,0,4098.4667,4.0,3340.0,667.0,3923.0,1648.3329999999999,4465.0,1,0.0,2149.0,871.4000000000001
6489,3,3,39.0,.,8,2644522,73,,1,0,8,1.0,,,0,.,1.0,1,0,2,2,0,14430,1,74,5397.6,2,0.6255,0,3865.8,2.0,1392.0,141.0,1347.0,206.0,3351.0,1,61259.0,1506.0,2551.3999999999996
6490,1,3,1.0,.,8,2644532,75,,0,0,7,,,,0,.,,1,0,1,2,0,11452,2,.,5693.6333,1,0.4905,1,2300.3167,3.0,228.0,354.0,3116.25,1849.1670000000001,3250.0,6,44274.0,967.0,1262.7
6491,1,2,36.0,.,5,2644542,32,,0,0,5,1.0,,5.0,1,.,1.0,1,0,6,2,4,31911,1,29,8253.8333,0,0.3311,1,3715.4167,1.0,690.0,582.0,5336.0,2800.0,6899.000000000001,8,55597.25,2573.0,0.0
6492,1,3,,.,8,2644552,80,,1,0,4,,,,0,.,,1,0,1,2,0,11452,1,.,2945.1333,1,0.1897,1,1283.0667,3.0,150.0,138.0,1045.5,113.333,1843.0,1,17327.0,625.0,1444.6999999999998
6493,0,2,,.,8,2644562,87,,0,0,2,,,,0,.,,2,0,1,2,0,11452,2,.,856.8333,1,0.0744,0,505.4167,3.0,231.0,96.0,710.25,67.833,468.0,9,9090.0,0.0,47.0
6494,0,1,17.0,.,4,2644582,31,,0,0,6,,10.0,,2,.,,2,0,2,1,0,15989,1,.,4891.1666,0,0.3661,0,2431.0833,2.0,150.0,235.0,3019.0,1639.3329999999999,4200.0,8,64612.249899999995,1778.333,0.0
6495,2,3,4.0,.,1,2644602,44,,0,0,8,2.0,7.0,,1,.,1.0,1,0,3,1,1,19219,2,24,5815.5,0,0.5341,1,3291.75,4.0,283.0,726.0,4674.0,2005.0,2609.0,1,100956.25,2045.0,205.0
6496,2,3,,.,8,2644622,79,,0,0,8,,,,0,.,,1,0,1,1,0,11452,4,.,3183.1333,1,0.6623,1,2764.5667,2.0,207.0,60.0,2300.0,1338.3329999999999,2699.9999999999995,1,67559.0,2900.0,617.7
6497,2,.,26.0,.,5,2644632,54,,.,0,2,1.0,,6.0,1,.,1.0,1,0,2,2,0,15989,.,54,3252.5666,0,.,2,1611.7833,2.0,0.0,360.0,1218.0,205.0,3506.0,1,179.9499,2100.0,813.4000000000001
6498,2,3,34.0,.,4,2644642,30,,1,600,9,,2.0,,2,.,,1,0,2,2,0,15989,2,.,10004.0001,0,0.7625,2,5039.5001,1.0,1606.0,570.0,6336.5,3033.333,3181.0,1,176860.0002,3354.667,219.0
6499,1,2,29.0,.,1,2644682,25,,0,0,3,,10.0,,1,.,,1,0,1,1,0,12424,1,.,2499.1667,0,0.0846,1,1268.0833,2.0,0.0,180.0,1767.0,822.0,1724.0,8,20191.25,630.0,500.0
6500,0,2,,.,8,2644692,22,,0,0,3,,,,0,.,,1,0,1,1,0,12424,2,.,1323.3333,0,.,0,686.6667,2.0,0.0,60.0,360.0,5.0,1690.0,8,0.0,140.0,0.0
6501,4,3,17.0,.,8,2644712,61,,1,0,8,1.0,,,0,.,1.0,1,0,2,2,0,15989,1,62,7126.1333,0,0.5651,2,5343.5667,2.0,771.0,189.0,3694.0,1143.333,4710.0,1,54388.0,3611.333,2683.7
6502,0,1,48.0,.,5,2644722,28,,0,0,5,1.0,,17.0,1,.,1.0,1,0,5,2,3,28496,1,32,3078.6334,0,0.2339,0,1499.3167,3.0,144.0,189.0,2076.0,1263.0,2995.0,8,36958.2501,280.0,309.70000000000005
6503,5,3,,.,2,2644752,39,,0,0,9,1.0,4.0,11.0,2,.,1.0,1,0,2,2,0,15989,2,42,7306.9999,0,0.8261,1,3275.0,2.0,200.0,363.0,2456.5,1959.3329999999999,2961.0,1,208898.4999,2529.333,538.0
6504,2,2,55.0,.,4,2644762,23,,0,0,7,,5.0,,3,.,,1,0,3,2,0,18680,1,.,5077.1666,0,0.5038,1,2245.5833,2.0,156.0,0.0,2007.0,1206.0,2260.0,8,92364.7499,6366.6669999999995,0.0
6505,0,1,6.0,.,8,2644802,74,,0,0,1,1.0,,,0,.,1.0,1,0,2,2,0,14430,1,76,1505.3333,2,0.0379,0,750.6667,4.0,165.0,81.0,1675.0,889.0,780.0,8,4514.0,60.66700000000001,0.0
6506,0,3,15.0,.,8,2644812,87,,0,0,2,,,,0,.,,4,0,1,2,0,11452,1,.,653.3333,1,0.0573,0,526.6667,4.0,0.0,0.0,950.0,638.3330000000001,0.0,1,7259.0,0.0,0.0
6507,3,3,51.0,.,1,2644852,51,,0,0,7,,3.0,,1,.,,1,0,2,2,0,15989,3,.,7295.1001,0,0.4779,2,3800.55,3.0,417.0,801.0,7301.0,5431.0,910.0,1,86831.6501,2147.0,666.0
6508,3,4,6.0,.,3,2644862,59,,0,0,9,2.0,5.0,13.0,3,.,2.0,2,0,5,1,0,29705,1,47,16308.9617,0,0.9189,2,6344.9808,4.0,333.0,563.0,11272.0,8000.0,5014.0,1,218087.9425,6572.0,0.0
6509,4,2,,.,1,2644872,66,,0,0,5,,15.0,,1,.,,3,0,5,2,1,30135,2,.,2470.8001,1,0.3104,1,1236.9,4.0,240.0,210.0,753.0,120.0,2220.0,1,42706.0001,1911.0,309.70000000000005
6510,1,1,42.0,.,1,2644882,28,,0,0,4,,9.0,,1,.,,2,0,2,2,1,16460,1,.,4161.4667,0,0.2008,1,2078.2333,1.0,0.0,120.0,3228.0,1306.0,1268.0,4,36885.0,2235.0,369.70000000000005
6511,2,2,6.0,.,8,2644892,69,,0,0,5,,,,0,.,,1,0,1,2,0,11452,1,.,10002.3,1,0.0921,1,5811.15,4.0,1431.0,462.0,8010.0,5079.0,3858.0,1,10559.0,726.667,622.7
6512,2,5,,.,2,2644942,53,,0,0,9,2.0,10.0,3.0,2,.,1.0,6,0,2,1,0,15989,2,46,10062.3334,0,0.8601,0,7472.1667,2.0,2080.0,1068.0,4413.0,1459.6670000000001,5355.0,1,232209.5001,5682.0,1235.0
6513,3,5,29.0,.,3,2644982,45,,1,0,9,1.0,3.0,3.0,4,.,1.0,1,1,4,2,0,24631,3,52,14040.1,0,0.9747,1,6647.55,2.0,2608.0,225.0,7182.0,3671.0,3248.0,1,452297.65,4706.0,1215.0
6514,3,3,42.0,.,3,2644992,57,,1,0,9,1.0,4.0,1.0,3,.,1.0,1,0,3,2,1,19219,1,57,27004.3333,0,0.9048,3,9175.6666,1.0,627.0,616.0,5044.0,4164.333,13865.0,1,276671.9999,9260.5,467.0
6515,0,1,16.0,.,8,2645002,75,,0,0,3,,,,0,.,,1,0,1,2,0,11452,1,.,1943.3333,1,0.0874,0,803.6667,4.0,597.0,150.0,1650.0,1005.0,520.0,8,10141.0,0.0,415.0
6516,3,6,9.0,.,4,2645012,55,,3,0,9,,3.0,,2,.,,1,0,3,1,0,18680,5,.,17238.5666,0,.,2,7573.7833,1.0,309.0,0.0,12559.0,14737.0,2340.0,1,2504.3499,5978.0,5440.0
6517,0,1,,.,8,2645032,20,,0,0,3,,,,0,.,,1,0,1,1,0,12424,1,.,1853.3333,0,.,0,926.6667,2.0,0.0,0.0,1590.0,965.0,1690.0,8,0.0,350.0,0.0
6518,1,4,49.0,.,8,2645042,81,,0,0,5,,,,0,.,,1,0,1,2,0,11452,2,.,3434.6333,1,0.2868,0,1409.8167,4.0,277.0,124.0,1369.75,214.167,1298.0,1,25405.0,709.0,1076.7
6519,1,3,48.0,.,5,2645052,29,,1,0,1,1.0,,10.0,1,.,1.0,1,0,6,2,4,31911,1,29,3712.3333,0,0.0362,0,1865.6667,3.0,15.0,195.0,1911.0,746.0,3650.0,9,4126.0,2758.0,0.0
6520,1,3,,.,8,2645062,74,,1,0,4,,,,0,.,,1,0,1,1,0,11452,1,.,1922.5,1,0.1615,1,952.75,3.0,252.0,78.0,625.25,92.5,2340.0,1,15515.0,210.0,54.0
6521,1,2,26.0,.,8,2645072,55,,0,0,1,,,,0,.,,1,0,1,1,0,12424,1,.,1445.0,0,0.0078,0,715.0,2.0,0.0,84.0,1139.0,133.333,1544.0,1,832.0,420.0,0.0
6522,2,3,47.0,.,2,2645102,59,,0,0,9,1.0,2.0,3.0,2,.,1.0,1,0,2,2,0,15989,4,58,11624.8334,0,0.8548,0,5818.4167,3.0,1537.0,72.0,6265.0,2614.333,6638.0,1,226303.2501,3500.0,940.0
6523,6,4,53.0,.,6,2645122,68,,1,0,9,2.0,,12.0,3,.,1.0,1,0,5,1,1,30135,3,63,18821.4667,1,0.9572,4,9010.2334,4.0,1330.0,1318.0,6393.5,1428.3329999999999,12041.0,1,246917.5001,7977.6669999999995,1744.6999999999998
6524,0,5,29.0,.,1,2645132,46,,1,0,5,,2.0,,1,.,,1,0,4,2,3,24300,4,.,12832.0,0,0.2844,0,13827.0,2.0,65.0,240.0,6224.0,3022.333,5617.000000000001,1,49659.0,2965.0,236.0
6525,2,4,47.0,.,2,2645142,38,,3,0,9,2.0,5.0,2.0,2,.,1.0,1,0,4,1,2,24219,2,39,8793.0,0,0.7075,1,5115.5,3.0,1863.0,271.0,5318.0,3125.667,5524.0,1,153453.5,3275.0,585.0
6526,3,4,26.0,.,2,2645152,37,,1,0,9,2.0,12.0,3.0,2,.,1.0,1,0,5,1,3,28496,2,36,38198.1667,0,0.9222,1,8779.0833,2.0,892.0,570.0,5685.0,2215.667,6989.999999999999,1,294797.25,35288.667,40.0
6527,2,3,6.0,.,2,2645162,54,,0,0,9,2.0,6.0,5.0,2,.,1.0,1,0,3,1,1,19219,3,50,11639.3667,0,.,2,6203.1833,4.0,844.0,848.0,7299.0,3770.333,4770.0,1,1547.5500000000002,4999.0,2650.0
6528,3,2,10.0,.,2,2645172,49,,1,100,9,1.0,2.0,3.0,2,.,1.0,1,0,2,2,0,15989,2,54,8640.4333,0,0.8113,1,3956.2166,3.0,919.0,1110.0,3230.0,1641.0,4350.0,3,191203.64990000002,2429.0,800.0
6529,1,1,17.0,.,8,2645182,71,,0,0,3,,,,0,.,,1,0,1,1,0,11452,1,.,2088.8,1,0.1156,0,1109.9,2.0,152.0,156.0,951.0,480.0,1380.0,7,12084.0,914.0,309.70000000000005
6530,4,2,22.0,.,1,2645192,29,,0,0,6,,14.0,,1,.,,1,0,1,1,0,12424,1,.,5293.8333,0,0.4324,3,3407.9167,3.0,469.0,261.0,2391.0,1255.0,1820.0,5,76726.75,5010.0,70.0
6531,0,5,18.0,.,1,2645202,25,,0,0,9,2.0,16.0,,1,.,1.0,1,0,2,1,0,15989,3,22,7196.6284,0,0.8642,0,2841.8142,2.0,130.0,81.0,4250.0,2700.667,1647.0,1,119665.4426,364.0,1965.0
6532,3,3,26.0,.,4,2645212,49,,1,0,9,,6.0,,2,.,,1,0,3,1,1,19219,2,.,18067.3667,0,0.8178,1,10307.6833,2.0,1299.0,480.0,5536.0,2157.667,3099.0,3,203673.05,5682.333,6420.0
6533,6,3,39.0,.,2,2645242,55,,0,0,9,2.0,7.0,3.0,2,.,1.0,1,0,2,1,0,15989,2,55,8076.5,0,0.9353,1,4656.75,2.0,234.0,390.0,5477.0,2787.667,1690.0,1,310945.25,6989.0,0.0
6534,1,3,,.,1,2645252,49,,0,0,6,,11.0,,1,.,,1,0,1,1,0,12424,2,.,3815.5001,0,0.4235,1,1730.2501,2.0,270.0,300.0,2633.0,1694.0,2014.0,1,75176.75020000001,994.0,120.0
6535,3,4,51.0,.,2,2645262,55,,1,0,9,1.0,6.0,1.0,2,.,1.0,1,0,2,2,0,15989,2,63,10009.2951,0,0.9685,2,5052.6475,3.0,539.0,576.0,6270.75,3466.833,3010.0,1,407940.1926,2164.0,1522.0
6536,2,3,6.0,.,8,2645292,33,,0,0,2,1.0,,13.0,0,.,1.0,1,0,4,2,2,24219,2,32,1638.0,0,.,0,816.0,4.0,117.0,150.0,697.0,181.667,2080.0,1,0.0,1400.0,0.0
6537,0,2,6.0,.,8,2645312,77,,2,0,4,,,,0,.,,1,0,1,2,0,11452,1,.,2531.0,1,0.1801,0,1265.0,4.0,135.0,21.0,2429.0,1455.0,1604.0,8,16859.0,140.0,150.0
6538,2,3,12.0,.,2,2645342,56,,0,0,9,1.0,3.0,4.0,2,.,1.0,1,0,2,2,0,15989,2,74,10395.8001,1,0.7832,1,4425.9,3.0,1113.0,123.0,4480.0,2873.0,3640.0,1,155656.0001,2254.0,852.6999999999999
6539,3,3,42.0,.,7,2645382,52,,1,0,9,,,,3,.,,1,0,4,2,0,24631,1,.,10170.8001,0,0.8217,1,4635.9,1.0,410.0,1065.0,6053.0,2706.0,7484.0,1,190123.0001,4766.0,513.7
6540,0,4,22.0,.,5,2645412,39,,1,0,5,1.0,,3.0,1,.,1.0,1,0,2,2,0,15989,3,39,8241.8333,0,.,0,4374.9166,3.0,280.0,300.0,6377.5,3753.333,8450.0,1,384.2499,3150.0,0.0
6541,2,3,21.0,.,1,2645432,44,,0,0,7,,7.0,,1,.,,2,0,1,2,0,12424,1,.,5130.6667,0,0.508,1,1943.3334,3.0,70.0,371.0,2478.0,853.6669999999999,2045.0,1,90916.0001,1253.0,870.0
6542,1,3,,.,3,2645472,50,,0,0,8,1.0,5.0,15.0,3,.,1.0,1,0,5,2,0,29705,2,50,9231.0001,0,0.6679,0,5543.0,3.0,726.0,315.0,2772.0,1018.0,9849.0,1,138310.0001,4346.0,1780.0
6543,1,2,32.0,.,8,2645482,65,,0,0,8,,,,0,.,,1,0,1,2,0,11452,2,.,6432.4667,1,0.585,1,4371.2333,4.0,540.0,455.0,5329.0,3397.667,2295.0,1,55439.0,1556.0,999.7
6544,2,2,,0,2,2645515,28,,0,0,9,2.0,8.0,12.0,2,.,1.0,1,0,5,1,3,28496,1,28,5498.1334,0,.,1,2729.0667,3.0,234.0,945.0,3528.0,1305.0,3274.0,8,1347.2001,3307.0,0.0
6545,3,3,6.0,.,8,2645522,65,,0,2000,9,2.0,,,0,.,1.0,1,0,2,1,0,14430,2,61,8800.3334,1,0.9206,3,6219.6667,4.0,2257.0,420.0,4293.0,1226.333,4697.0,1,145058.0001,2708.0,1932.0
6546,2,3,6.0,.,2,2645532,34,,0,0,9,1.0,1.0,8.0,2,.,1.0,1,0,4,2,2,24219,2,39,14586.9667,0,.,2,9335.4834,4.0,666.0,705.0,12828.0,5663.6669999999995,7072.0,1,2564.4501,4465.0,1050.0
6547,0,1,12.0,.,8,2645552,74,,0,0,3,,,,0,.,,1,0,1,2,0,11452,1,.,2262.6667,1,0.0886,0,1131.3333,3.0,0.0,66.0,2679.0,1665.0,1430.0,8,10251.0,0.0,0.0
6548,2,4,48.0,.,1,2645572,28,,1,0,8,1.0,1.0,,1,.,1.0,2,0,4,2,2,24219,2,43,7656.0667,0,.,1,3779.5333,3.0,545.0,612.0,5719.0,2388.333,4615.0,1,1173.6,3672.0,70.0
6549,1,2,55.0,.,1,2645632,24,,0,0,7,,2.0,,1,.,,1,0,1,2,0,12424,2,.,4504.3334,0,0.48,0,1666.1667,2.0,167.0,60.0,2133.0,1205.0,1974.0,3,86822.5001,1259.0,285.0
6550,1,3,26.0,.,1,2645642,52,,0,0,5,,10.0,,1,.,,1,0,3,2,1,19219,1,.,4655.2666,0,.,1,2560.6333,2.0,120.0,160.0,2209.0,566.6669999999999,6075.0,1,2537.8999,1720.0,0.0
6551,0,3,45.0,.,1,2645652,51,1.0,0,0,6,,1.0,,1,.,,2,0,2,2,1,16460,2,.,3740.5,0,0.3372,0,2218.25,3.0,204.0,135.0,2295.0,1305.0,3234.0,8,60573.75,2100.0,0.0
6552,0,2,39.0,.,1,2645672,52,,0,0,3,,4.0,,1,.,,1,0,1,1,0,12424,1,.,2056.7,0,0.119,0,931.35,2.0,0.0,109.0,1751.0,850.0,780.0,1,24704.05,595.0,372.0
6553,2,2,6.0,.,1,2645682,31,,0,0,5,1.0,6.0,,1,.,1.0,1,0,5,2,3,28496,1,37,8561.4999,0,0.3366,0,4504.25,4.0,795.0,138.0,4083.0,2882.667,8670.0,1,54686.749899999995,4058.667,905.0
6554,4,3,16.0,.,2,2645702,44,,1,0,9,1.0,5.0,6.0,2,.,1.0,1,0,2,2,0,15989,2,46,11203.6667,0,0.7669,2,5009.8334,4.0,193.0,285.0,6330.75,4010.167,2470.0,1,178429.7501,3028.0,1860.0
6555,4,4,51.0,.,2,2645722,49,,1,1200,9,2.0,3.0,4.0,2,.,1.0,1,0,4,1,2,24219,3,47,20401.8333,0,0.9709,2,16961.4167,3.0,3826.0,564.0,10068.5,5300.0,8865.0,1,369644.75,4248.0,979.0
6556,1,2,39.0,.,1,2645732,34,,0,0,4,,7.0,,1,.,,1,0,1,1,0,12424,1,.,1957.5,0,0.1973,0,868.75,2.0,0.0,158.0,1713.0,801.6669999999999,207.0,1,36346.25,1400.0,15.0
6557,4,4,48.0,.,1,2645744,53,,0,0,9,1.0,1.0,,1,.,1.0,1,0,2,2,0,15989,3,65,13407.7,1,.,0,7454.35,3.0,3339.0,381.0,8582.0,2412.333,7550.0,1,1543.3500000000001,5579.0,696.7
6558,0,0,34.0,.,1,2645752,80,1.0,0,0,6,,10.0,,1,.,,1,0,1,2,0,11452,1,.,5159.5666,1,0.3495,0,1961.2833,1.0,117.0,223.0,3269.0,2465.0,2724.9999999999995,7,42669.149900000004,210.0,1109.6999999999998
6559,0,3,4.0,.,8,2645762,41,,0,0,4,,,,0,.,,1,0,1,1,0,12424,2,.,5938.0,0,.,0,2954.0,4.0,167.0,150.0,4790.0,2406.0,2340.0,1,0.0,3500.0,450.0
6560,1,2,29.0,.,1,2645772,58,,0,0,7,,12.0,,1,.,,1,0,1,2,0,12424,2,.,5425.0334,0,.,0,2171.0167,2.0,228.0,0.0,3874.0,4846.333,2306.0,1,831.0501,957.0,991.0
6561,2,2,8.0,.,2,2645832,36,1.0,1,0,9,2.0,3.0,1.0,2,.,1.0,1,0,3,1,1,19219,1,33,9909.6334,0,0.7764,2,5238.8167,4.0,620.0,300.0,6300.0,2405.0,4790.000000000001,6,181799.45010000002,3479.0,120.0
6562,0,3,17.0,.,8,2645852,70,,0,0,5,,,,0,.,,2,0,8,2,4,41864,2,.,4858.6,2,0.2758,0,2077.8,2.0,0.0,154.0,3878.0,1168.0,2340.0,1,24723.0,0.0,1159.4
6563,5,4,48.0,.,8,2645882,73,,0,0,5,,,,0,.,,1,0,1,2,0,11452,3,.,11046.8,1,0.2503,1,14384.9,3.0,801.0,684.0,10792.0,4563.0,2186.0,1,22747.0,18080.0,2699.7
6564,2,3,42.0,.,5,2645902,65,,0,1350,6,2.0,,6.0,1,.,1.0,1,0,2,1,0,14430,1,54,4865.2667,1,0.1127,2,2693.6334,1.0,426.0,345.0,1649.0,674.0,2998.0,1,24551.9001,1749.0,741.0
6565,0,2,6.0,.,8,2645922,87,,1,0,4,,,,0,.,,1,0,1,2,0,11452,1,.,2285.8,1,.,0,1775.9,4.0,501.0,114.0,1183.0,115.0,3770.0,9,2387.0,0.0,412.70000000000005
6566,3,4,6.0,.,2,2645962,56,,1,0,9,2.0,1.0,3.0,2,.,1.0,1,0,4,1,0,24631,2,56,13595.8334,0,0.907,2,14607.9167,4.0,1745.0,849.0,9445.75,2718.833,4942.0,1,272582.0001,6543.667,2112.0
6567,1,3,24.0,.,1,2645982,51,,1,0,9,,3.0,,1,.,,1,0,1,2,0,12424,2,.,11992.5,0,0.8368,0,9931.25,3.0,3014.0,252.0,4557.0,2759.667,4962.0,1,219238.75,3490.667,396.0
6568,4,5,22.0,.,8,2646002,65,,0,0,6,1.0,,,0,.,1.0,1,0,2,2,0,14430,3,66,5988.2667,2,.,1,4154.1333,3.0,868.0,300.0,3687.0,1671.6670000000001,2465.0,9,2518.0,2800.0,1019.4000000000001
6569,3,3,,.,3,2646022,42,,0,0,8,1.0,10.0,6.0,3,.,1.0,6,0,3,2,0,18680,2,46,6416.5001,0,.,1,4148.25,,1488.0,199.0,3542.0,2258.0,4128.0,9,1067.7501,1420.0,1932.0
6570,3,2,13.0,.,7,2646042,21,,0,0,9,,,,3,.,,1,0,4,2,0,24631,2,.,7355.3334,0,0.7078,1,4122.1667,3.0,51.0,720.0,3246.0,1105.0,3120.0,1,154103.5001,6259.0,1516.0
6571,0,3,1.0,.,2,2646052,76,,0,0,6,2.0,13.0,7.0,2,.,1.0,1,0,2,1,0,14430,1,75,4411.1333,2,.,0,2199.0667,3.0,0.0,170.0,887.0,5.0,3544.0,1,730.8,6069.0,619.4000000000001
6572,3,3,49.0,.,2,2646062,34,,1,0,9,2.0,3.0,3.0,2,.,1.0,1,0,2,1,0,15989,1,32,19412.6667,0,0.7016,2,4471.8334,4.0,846.0,150.0,3468.0,1943.0,2810.0,7,151434.5001,14181.0,2110.0
6573,0,4,6.0,.,4,2646072,46,,0,0,7,,10.0,,2,.,,2,0,5,1,3,28496,1,.,5482.0333,0,.,0,5175.5167,4.0,1916.0,240.0,5220.0,2600.0,4970.0,4,872.5500000000001,0.0,0.0
6574,0,2,25.0,.,1,2646102,60,,0,0,8,,4.0,,1,.,,1,0,1,2,0,12424,1,.,5238.8333,0,0.5361,0,2517.4166,1.0,255.0,285.0,3175.0,1300.0,1873.0,8,101581.2499,980.0,930.0
6575,1,1,36.0,.,1,2646122,37,,0,0,5,2.0,12.0,,1,.,4.0,4,0,3,1,1,19219,1,27,8817.1667,0,0.3212,0,2533.0834,1.0,140.0,291.0,3516.0,2006.0,2093.0,8,53838.250100000005,8243.333,0.0
